5d11cd8f09b4dfa968496734,1.12635E+18,#deshkishaanmodi  https://t.co/c4hhvtgry1 
5d11cd8f09b4dfa968496782,1.1264E+18,@lavanyaballal @ark82876233  that's exactly what fekendra modi did to the whole country.... 
5d11cd8f09b4dfa9684967be,1.1264E+18,no matter which part of the country @narendramodi ji addresses a rally  people attend in huge numbers &amp; chant 'modi modi' with enthusiasm. in 2 weeks from now  results of #loksabhaelections2019 will be announced &amp; #deshkishaanmodi will once again be the pm.  #deshkishaanmodi 
5d11cd9009b4dfa968496923,1.1264E+18,ground report: it is not fasal bima yojna; it is pradhan mantri fasao yojna: miffed rajkot farmers ready to teach bjp a lesson  it is noteworthy that every farmer points fingers at the nexus between the modi government and businessmen like anil ambani.   https://t.co/xya9n7sqbh https://t.co/p5vm2ckxis 
5d11cd9009b4dfa9684969ed,1.12634E+18,narendra modi is 180 degree prime minister: @yadavakhilesh   #indiadecides2019     https://t.co/jwa0c412qf 
5d11cd9309b4dfa968496be8,1.12608E+18,supreme god kabir had himself appeared in satyug by the name satsukrit. --sant rampal ji maharaj #jeetegatomodihi #modihiaayega https://t.co/3xsianlq58 
5d11cd9409b4dfa968496cef,1.12614E+18,regarding modis reference to the gandhis using @indiannavy aircraft carrier ins viraat in the eighties for a holiday to lakshadweep  he was referring to this  reported at the time by @indiatodays anita pratap. https://t.co/lhf9gssqgq https://t.co/7t1jtillff 
5d11cd9509b4dfa968496fbd,1.1264E+18,                                     #sabsabadajhootamodi https://t.co/libamhs3bh 
5d11cd9509b4dfa968496fbf,1.12634E+18,the unbearable loneliness of narendra modi | @nmannathukkaren writes https://t.co/j0q545fios via @thewire_in?lang=en 
5d11cd9709b4dfa968497195,1.12641E+18,#sabsebadajhootamodi                                 -              ...     https://t.co/cgegibtlyx 
5d11cd9709b4dfa9684972a5,1.12641E+18,pm modi lists out abuses hurled at him  says congress did not even spare his mother https://t.co/wxzvzspcmj  via na https://t.co/xqkmbwlosx 
5d11cd9d09b4dfa968497a8f,1.1264E+18,''                #modionzee 8 pm @zeenews  @sudhirchaudhary     @narendramodi @bjp4india https://t.co/wyei1nlwav 
5d11cd9e09b4dfa968497c08,1.12638E+18,"now that this utter stupid election gimmick by @bjp4india  is dismissed by sc  will @narendramodi take up #rahulkachallenge to talk on ""real"" election issues? will he?? https://t.co/4qer8i5feb "
5d11cda009b4dfa968497da0,1.12641E+18,when your business depends on subscriptions  your economic success depends on publishing stuff your readers loven https://t.co/ng8z5vh5e6 
5d11cda009b4dfa968497da3,1.12609E+18,"upa ke time kabhi roohafza khatam nai hua. modi ne aapki botal se roohafza nikaal kar ambani ki botal me daal dia. chowkidar pyasa hai. hamari sarkaar aayegi to har musaimaan ko saalana pichhattees litre roohafza muft milega. chidambaram has made the calculations. ab hoga nyay."" https://t.co/p4puun9whv "
5d11cda309b4dfa9684980b6,1.12617E+18,?                            ins           pm @narendramodi   #modihiaayega https://t.co/gbqsoe0qwt 
5d11cda409b4dfa9684981cc,1.1264E+18,#sabsebadajhootamodi is an apt way to describe modi ji.   he will leave no stone unturned &amp; will go to any lengths to hide truth from the people of india. https://t.co/8thaaguzeg 
5d11cda509b4dfa9684983fd,1.12632E+18,@myogiadityanath           up3                         #68500__  @myogiadityanath @narendramodi @amitshah @yadavakhilesh @ndtv @bbcworld @cnni https://t.co/aq9bavkqws 
5d11cda609b4dfa968498577,1.12637E+18,#jaisriram @mamataofficial    #modiaanewalahai https://t.co/4cahud8eej 
5d11cda909b4dfa968498871,1.12638E+18,@narendramodi          https://t.co/d4gmremtxi 
5d11cda909b4dfa968498885,1.12617E+18,.@narendramodi's power is not his iron grip on institutions  his hold on the media narrative or his ability to swing elections. for me  modi's real power is his influence over minds of millions that can make school friends &amp; relatives literally punch each other that is real power 
5d11cdaa09b4dfa968498a2b,1.12622E+18,"pm #narendramodi accuses the gandhi family of using warship ins viraat as its ""personal taxi"" for a holiday when #rajivgandhi was at the helm.  #loksabhaelections2019 #pollswithapn https://t.co/uedbjtpb36 "
5d11cdac09b4dfa968498c54,1.1264E+18,conclusive evidence that modi is thanos  he has slowed down time so that the true picture of people throwing chairs at each other could not be seen. but our journos are mini-avengers. nothing escapes their eye. https://t.co/olgk5pnhez 
5d11cdad09b4dfa968498da0,1.1264E+18,repeat after me    - @arvindkejriwal   - @narendramodi https://t.co/v6pkqq9ed1 
5d11cdad09b4dfa968498dc1,1.1264E+18,evms were removed from the strong room and loaded on to a truck in amethi. who ordered the opening of the strong rooms? strong rooms are supposed to be sealed till the counting day. isn't it?  https://t.co/bnlmtdwgg9 
5d11cdad09b4dfa968498e5b,1.12601E+18,       #modihiaayega https://t.co/mgymfa4yop 
5d11cdae09b4dfa968498ecb,1.12641E+18,#rabindrajayanti shubho jonmodin  dadu. https://t.co/s2bqbfzjwy 
5d11cdb109b4dfa96849910e,1.12632E+18,fear of @rahulgandhi makes this motormouth @narendramodi fumble . his body language is clear indication of his defeat. he has nothing left to say now .. running on the threadmill of lies and hatred he is not moving anywhere.  how's the josh now? https://t.co/5dmenvq4ow 
5d11cdb209b4dfa9684991ae,1.12617E+18,11  1991                           ?             -   #modihiaayega @narendramodi @incindia https://t.co/rqcsxwfk7m 
5d11cdb209b4dfa968499204,1.1264E+18,just met an 85year old @narendramodi supporter who rode on a moped for 6days and about 1500km from amravati to delhi via various constituencies in rajasthan  mp  up  haryana   etc - he campaigned for the pm saying har har modi  ghar ghar modi !! #modideshkishaan he says https://t.co/jvuuwzll3a 
5d11cdb409b4dfa968499491,1.1264E+18,modi is himself guilty of using iaf for his election campaign trips &amp; paying the iaf pittance in return!   bjp has paid as less as 744 for his 'non-official' election trips! https://t.co/rcebnw4vgi #sabsebadajhootamodi 
5d11cdb609b4dfa9684996e7,1.12641E+18,12       #deshkishaanmodi @mlkhattar @subhashbrala @kataria4ambala @sureshbhattbjp #bjp4ambala https://t.co/0y87udf2ml 
5d11cdbe09b4dfa96849a005,1.12622E+18,abbiamo vinto. i fascisti sono fuori dal salone del libro. con @peoplepubit abbiamo tenuto una posizione che a qualcuno  parsa scomoda  ma era comodissima. nel solco della costituzione  in ottemperanza ai valori della repubblica. #iovadoatorino adesso s che si pu dire. 
5d11cdbe09b4dfa96849a00b,1.12534E+18,@skpaswa56547334 @narendramodi https://t.co/mljveisfcl 
5d11cdbf09b4dfa96849a117,1.12362E+18,@narendramodi                               #deshbolemodiphirse https://t.co/lytr1avert 
5d11cdc109b4dfa96849a31c,1.12641E+18,modi again 
5d11cdc609b4dfa96849a6a6,1.12641E+18,@narendramodi @naveen_odisha @otvnews @aajtak #fani #cyclone #bhubaneswar @narendramodi @naveen_odisha @otvnews https://t.co/ftt2duaffr 
5d11cdc709b4dfa96849a76b,1.1264E+18,                                           ...             #sabsebadajhootamodi https://t.co/x80lede1yq 
5d11cdc909b4dfa96849a9ea,1.1264E+18,#mangopeopletalk saala rajiv gandhi used ins viraat for family holiday. really? saala corrupt. but what is ins viraat? it is fighter ship yaar  it can carry fighter planes. what? such things at rajiv time? didn't forces get everything after modi? rajiv time? it's there since 1959 
5d11cdc909b4dfa96849aa0c,1.12632E+18,"modi has been dissing generations of gandhis over these elections. nehru  indira  rajiv  sonia and rahul  ofcourse.  when he runs out  maybe modi will start dissing priyanka\'s children too as ""future naamdaars"" who ""must be brought to justice pre-emptively"".  you never know. "
